"","DOI","country","study_num","max_depth_cm","Items_kg","latitude","longitude"
"1034","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",25,7000,40.312712,-7.479378
"1035","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",15,2000,40.312712,-7.479378
"1036","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,3000,40.312712,-7.479378
"1037","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",25,11000,40.312712,-7.479378
"1038","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",15,4000,40.312712,-7.479378
"1039","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,8000,40.312712,-7.479378
"1040","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",25,4000,40.312712,-7.479378
"1041","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",15,3000,40.312712,-7.479378
"1042","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,4000,40.313078,-7.477995
"1043","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",25,3000,40.313078,-7.477995
"1044","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",15,4000,40.313078,-7.477995
"1045","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,2000,40.313078,-7.477995
"1046","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",25,3000,40.313078,-7.477995
"1047","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",15,10000,40.313078,-7.477995
"1048","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,3000,40.313078,-7.477995
"1049","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",25,11000,40.313078,-7.477995
"1050","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",15,4000,40.313078,-7.477995
"1051","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,3000,40.310818,-7.47647
"1052","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,1000,40.310818,-7.47647
"1053","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,1000,40.310818,-7.47647
"1054","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,1000,40.313013,-7.476809
"1055","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,3000,40.313013,-7.476809
"1056","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,1000,40.313013,-7.476809
"1057","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,3000,40.313099,-7.47791
"1058","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,6000,40.313099,-7.47791
"1059","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,5000,40.313099,-7.47791
"1060","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,5000,40.313336,-7.478644
"1061","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,3000,40.313336,-7.478644
"1062","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,2000,40.313336,-7.478644
"1063","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,2000,40.312647,-0.48014
"1064","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",15,5000,40.312647,-0.48014
"1065","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",25,3000,40.312647,-0.48014
"1066","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,3000,40.312647,-0.48014
"1067","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",15,8000,40.312647,-0.48014
"1068","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",25,4000,40.312647,-0.48014
"1069","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,1000,40.312647,-0.48014
"1070","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",15,6000,40.312647,-0.48014
"1071","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",25,6000,40.312647,-0.48014
"1072","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,0,40.312712,-7.479378
"1073","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,2000,40.312712,-7.479378
"1074","https://doi.org/10.1007/s10661-025-14072-9","Portugal","28",5,2000,40.312712,-7.479378
"1075","https://doi.org/10.1016/j.chemosphere.2025.144277","n/a","",NA,NA,NA,NA
"1076","https://doi.org/10.1111/ejss.70049","n/a","",NA,NA,NA,NA
"1077","https://doi.org/10.1177/0734242X241251432","n/a","",NA,NA,NA,NA
"1078","https://doi.org/10.1016/j.jhazmat.2024.137076","n/a","",NA,NA,NA,NA
"1079","https://doi.org/10.12911/22998993/197043","Indonesia","29",20,1350,-7.028512,110.359516
"1080","https://doi.org/10.12911/22998993/197043","Indonesia","29",20,920,-7.022915,110.359127
"1081","https://doi.org/10.12911/22998993/197043","Indonesia","29",20,2340,-7.021514,110.358127
"1082","https://doi.org/10.1016/j.ecofro.2024.12.005","n/a","",NA,NA,NA,NA
"1083","https://doi.org/10.1007/s10661-025-13874-1","n/a","",NA,NA,NA,NA
"1084","https://doi.org/10.1016/j.jhazmat.2024.136727","China","30",20,8940,25.7281,101.8654
"1085","https://doi.org/10.1016/j.jhazmat.2024.136727","China","30",20,13260,25.729569,101.867729
"1086","https://doi.org/10.1016/j.jhazmat.2024.136727","China","30",20,7890,25.839208,101.836209
"1087","https://doi.org/10.1016/j.jhazmat.2024.136727","China","30",20,7140,25.72879,101.872952
"1088","https://doi.org/10.1016/j.jhazmat.2024.136727","China","30",20,4350,25.690522,101.884341
"1089","https://doi.org/10.1016/j.jhazmat.2024.136727","China","30",20,8550,25.906932,101.878113
"1090","https://doi.org/10.1016/j.jhazmat.2024.136727","China","30",20,6120,25.906824,101.878241
"1091","https://doi.org/10.1016/j.jhazmat.2024.136727","China","30",20,7260,25.499691,101.927317
"1092","https://doi.org/10.1016/j.jhazmat.2024.136727","China","30",20,16480,24.152613,102.458615
"1093","https://doi.org/10.1016/j.jhazmat.2024.136727","China","30",20,24120,24.152133,102.463582
"1094","https://doi.org/10.1016/j.jhazmat.2024.136727","China","30",20,16760,24.1539,102.44861
"1095","https://doi.org/10.1016/j.jhazmat.2024.136727","China","30",20,19960,24.150658,102.465567
"1096","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1224.49,46.748624,124.974804
"1097","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,6734.69,46.701123,124.80015
"1098","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,3673.47,46.566114,124.809923
"1099","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,2346.94,46.554728,124.950942
"1100","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1224.49,46.538524,125.091919
"1101","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1428.57,46.442204,125.227253
"1102","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1530.61,46.344587,124.721002
"1103","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,4693.88,46.757175,125.09318
"1104","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1632.65,46.672292,125.236244
"1105","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1122.45,46.63712,125.133419
"1106","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1530.61,46.594807,124.864484
"1107","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,2142.86,46.509094,125.027321
"1108","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,2346.94,46.744682,125.134327
"1109","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1938.78,46.713046,124.859825
"1110","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,2142.86,46.671585,124.958496
"1111","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,7346.94,46.629399,125.04055
"1112","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,714.29,46.303881,124.891097
"1113","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,2346.94,46.160615,124.805514
"1114","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1224.49,46.728301,124.93206
"1115","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,2142.86,46.668758,125.086212
"1116","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1632.65,46.612608,124.914354
"1117","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,2346.94,46.605247,124.990037
"1118","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,714.29,46.535912,124.880261
"1119","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1836.73,46.508671,125.087242
"1120","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1938.78,46.675442,124.860649
"1121","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1326.53,46.670642,125.023963
"1122","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1734.69,46.631737,125.180094
"1123","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1224.49,46.581164,125.160627
"1124","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,11122.45,46.485495,124.852001
"1125","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1734.69,46.62548,124.847087
"1126","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,8571.43,46.564343,124.896734
"1127","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1530.61,46.495792,124.933433
"1128","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1224.49,46.444836,125.174875
"1129","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1020.41,46.402444,124.881463
"1130","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1734.69,46.031023,124.805136
"1131","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,2244.9,46.847277,125.062866
"1132","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1326.53,46.690193,125.153846
"1133","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,3163.27,46.599331,125.131359
"1134","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,1224.49,46.483266,125.170805
"1135","https://doi.org/10.1007/s10653-024-02324-5","China","31",20,2142.86,46.127746,124.584617
"1136","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,259,36.4281,115.6993
"1137","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,302,36.5347,115.7883
"1138","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,367,36.386,116.1374
"1139","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,388,36.3526,116.0148
"1140","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,421,36.6775,115.9462
"1141","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,421,36.7581,115.9497
"1142","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,464,36.7436,115.7671
"1143","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,486,36.8804,116.2941
"1144","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,496,36.7482,116.1227
"1145","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,626,36.5477,115.9847
"1146","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,658,36.5174,116.2889
"1147","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,788,36.6089,116.1828
"1148","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,1025,36.2786,116.2077
"1149","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,324,36.6794,115.798
"1150","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,345,36.5146,115.8801
"1151","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,356,36.3475,115.9157
"1152","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,442,36.5789,115.6599
"1153","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,669,36.5767,115.6577
"1154","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,842,36.5825,115.7564
"1155","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,917,36.7891,115.652
"1156","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,1046,36.8016,115.72
"1157","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,302,36.2255,115.9695
"1158","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,345,36.3823,115.7195
"1159","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,367,36.3806,115.8371
"1160","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,518,36.386,116.1375
"1161","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,939,36.35,116.0997
"1162","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,1079,36.3325,116.098
"1163","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,1230,36.3545,116.0501
"1164","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,2417,36.2819,116.0623
"1165","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,291,36.2309,115.8665
"1166","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,378,36.3771,115.7561
"1167","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,442,36.6745,115.7746
"1168","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,583,36.5146,115.8797
"1169","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,604,36.8348,116.2762
"1170","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,637,36.5866,115.9816
"1171","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,723,36.621,115.9772
"1172","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,982,36.6086,116.1107
"1173","https://doi.org/10.1016/j.jhazmat.2025.137849","China","32",20,1090,36.604,116.3425
"1174","https://doi.org/10.1016/j.scitotenv.2023.166902","China","?",NA,NA,NA,NA
"1175","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,23085.76,40.079155,116.845694
"1176","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,13579.86,40.076649,116.866586
"1177","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,11542.88,40.078982,116.900577
"1178","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,21552.55,40.085462,116.952072
"1179","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,22866.73,40.100062,116.918419
"1180","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,17347.18,40.105331,116.87291
"1181","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,17653.2,36.254629,119.830327
"1182","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,26480.73,36.268143,119.831087
"1183","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,19690.8,36.26309,119.837402
"1184","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,52445.52,36.26286,119.837877
"1185","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,53208.65,36.271205,119.841058
"1186","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,25844.2,36.265655,119.851503
"1187","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,35725.8,37.35049,116.498313
"1188","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,28884.69,37.344815,116.455898
"1189","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,53968.77,37.367144,116.456879
"1190","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,33949.65,41.036651,80.226563
"1191","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,22405.77,40.936505,80.373815
"1192","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,34628.64,40.548605,80.306593
"1193","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,46850.52,40.607829,80.236814
"1194","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,38023.61,40.606584,80.33797
"1195","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,39381.59,40.567463,80.290671
"1196","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,31912.67,41.149428,80.182566
"1197","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,23764.76,41.17743,80.182566
"1198","https://doi.org/10.1016/j.scitotenv.2023.166935","China","33",10,27838.71,41.175994,80.13883
"1199","https://doi.org/10.1007/s42832-023-0171-9","China","?",NA,NA,NA,NA
"1200","https://doi.org/10.1016/j.scitotenv.2022.159399","China","?",NA,NA,NA,NA
"1201","https://doi.org/10.3390/su151512057","Korea","34",25,80,35.29426,128.779091
"1202","https://doi.org/10.3390/su151512057","Korea","34",25,80,35.291354,128.779251
"1203","https://doi.org/10.3390/su151512057","Korea","34",25,49,35.290933,128.779513
"1204","https://doi.org/10.3390/su151512057","Korea","34",25,90,35.293296,128.784259
"1205","https://doi.org/10.3390/su151512057","Korea","34",25,68,35.29002,128.785403
"1206","https://doi.org/10.3390/su151512057","Korea","34",25,109,35.176507,128.699957
"1207","https://doi.org/10.3390/su151512057","Korea","34",25,113,35.17492,128.699099
"1208","https://doi.org/10.3390/su151512057","Korea","34",25,82,35.174648,128.701459
"1209","https://doi.org/10.3390/su151512057","Korea","34",25,104,35.173675,128.697457
"1210","https://doi.org/10.3390/su151512057","Korea","34",25,81,35.172307,128.697071
"1211","https://doi.org/10.1007/s10646-022-02561-3","n/a","",NA,NA,NA,NA
"1212","https://doi.org/10.1021/acs.est.2c07621","China","",NA,NA,NA,NA
"1213","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,4174,34.287741,109.005333
"1214","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,1858,34.276644,108.958211
"1215","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,934,34.294189,109.008041
"1216","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,2993,34.24039,108.939822
"1217","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,4580,34.450464,109.054009
"1218","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,1295,34.42848,109.007547
"1219","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,1491,34.241546,109.048708
"1220","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,1409,34.193848,108.99761
"1221","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,2172,34.28831,109.034384
"1222","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,1084,34.347986,108.765634
"1223","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,1987,34.338015,108.742063
"1224","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,1698,34.339156,108.755929
"1225","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,440,34.365176,108.672854
"1226","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,1455,34.319159,108.69722
"1227","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,1213,34.280514,107.774436
"1228","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,578,34.244526,107.814555
"1229","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,2131,34.244491,107.809672
"1230","https://doi.org/10.1016/j.scitotenv.2022.158581","China","35",5,1321,34.244792,107.800906
"1231","https://doi.org/10.3389/fmars.2021.774055","Antarctica","36",1,218.1818182,-62.195838,-58.9744
"1232","https://doi.org/10.3389/fmars.2021.774055","Antarctica","36",1,72.72727273,-62.195987,-58.974407
"1233","https://doi.org/10.3389/fmars.2021.774055","Antarctica","36",1,127.2727273,-62.196591,-58.973319
"1234","https://doi.org/10.3389/fmars.2021.774055","Antarctica","36",1,163.6363636,-62.196033,-58.972969
"1235","https://doi.org/10.3389/fmars.2021.774055","Antarctica","36",1,672.7272727,-62.196589,-58.970959
"1236","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",5,3257100,52.5440278,13.4008222
"1237","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",10,2507600,52.5440278,13.4008222
"1238","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",15,951200,52.5440278,13.4008222
"1239","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",20,345900,52.5440278,13.4008222
"1240","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",5,24788200,52.543725,13.403725
"1241","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",10,7234700,52.543725,13.403725
"1242","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",15,4265900,52.543725,13.403725
"1243","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",20,1844700,52.543725,13.403725
"1244","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",25,951200,52.543725,13.403725
"1245","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",5,3602900,52.5443528,13.4015389
"1246","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",10,2536500,52.5443528,13.4015389
"1247","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",15,1441200,52.5443528,13.4015389
"1248","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",20,835900,52.5443528,13.4015389
"1249","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",5,25797000,52.5435944,13.4036556
"1250","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",10,12711100,52.5435944,13.4036556
"1251","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",15,9396400,52.5435944,13.4036556
"1252","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",20,2104100,52.5435944,13.4036556
"1253","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",5,28938800,52.5426056,13.4039139
"1254","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",10,7609400,52.5426056,13.4039139
"1255","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",15,4784700,52.5426056,13.4039139
"1256","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",20,3026500,52.5426056,13.4039139
"1257","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",25,1671800,52.5426056,13.4039139
"1258","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",30,1066500,52.5426056,13.4039139
"1259","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",5,1210600,52.5428472,13.4039694
"1260","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",10,835900,52.5428472,13.4039694
"1261","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",15,576500,52.5428472,13.4039694
"1262","https://doi.org/10.1007/s10311-022-01500-2","Germany","37",20,374700,52.5428472,13.4039694
"1263","https://doi.org/10.1007/s11270-025-08106-8","n/a","",NA,NA,NA,NA
"1264","https://doi.org/10.3389/fsoil.2022.941837","England","?",NA,NA,NA,NA
"1265","https://doi.org/10.1007/s11270-022-06008-7","Norway","38",5,280671418.1,59.366219,11.263207
"1266","https://doi.org/10.1007/s11270-022-06008-7","Norway","38",5,541615336.8,59.36622,11.263188
"1267","https://doi.org/10.1007/s11270-022-06008-7","Norway","38",5,823322325.9,59.366222,11.26317
"1268","https://doi.org/10.1007/s11270-022-06008-7","Norway","38",5,1017748823,59.364279,11.258033
"1269","https://doi.org/10.1007/s11270-022-06008-7","Norway","38",5,79723304.41,59.364283,11.258048
"1270","https://doi.org/10.1007/s11270-022-06008-7","Norway","38",5,19338653.87,59.364287,11.258063
"1271","https://doi.org/10.1007/s11270-022-06008-7","Norway","38",5,58213339.12,59.366807,11.256208
"1272","https://doi.org/10.1007/s11270-022-06008-7","Norway","38",5,99164186.64,59.3668,11.256219
"1273","https://doi.org/10.1007/s11270-022-06008-7","Norway","38",5,231973641,59.366793,11.256233
"1274","https://doi.org/10.1007/s11270-022-06008-7","Norway","38",5,119000.9704,59.365625,11.260258
"1275","https://doi.org/10.1007/s11270-022-06008-7","Norway","38",5,29252903.68,59.365596,11.260204
"1276","https://doi.org/10.1007/s11270-022-06008-7","Norway","38",5,356822.6336,59.365569,11.260131
"1277","https://doi.org/10.1016/j.scitotenv.2023.168007","n/a","",NA,NA,NA,NA
"1278","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,784,33.211,-111.632581
"1279","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,1109,33.214418,-111.598364
"1280","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,993,33.352316,-111.535547
"1281","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,1019,33.356852,-111.531462
"1282","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,1004,33.385158,-111.653009
"1283","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,669,33.313488,-111.708165
"1284","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,315,33.310073,-111.743403
"1285","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,122,33.359141,-111.796516
"1286","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,151,33.290438,-111.803666
"1287","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,265,33.309498,-111.978791
"1288","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,264.5,33.297196,-111.979831
"1289","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,410,33.30919,-112.044809
"1290","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,1205,33.316371,-112.082876
"1291","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,1469.5,33.383805,-111.935394
"1292","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,978,33.420456,-111.852117
"1293","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,209,33.462917,-111.802278
"1294","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,735,33.484217,-111.70933
"1295","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,377,33.542126,-111.596465
"1296","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,925,33.458222,-111.903152
"1297","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,320,33.477447,-111.947741
"1298","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,848,33.456545,-111.998101
"1299","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,547,33.471941,-112.051784
"1300","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,716.5,33.476988,-112.089158
"1301","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,431,33.401546,-112.145739
"1302","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,247,33.458417,-112.158929
"1303","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,154.5,33.516034,-111.979846
"1304","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,294,33.562559,-112.043106
"1305","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,850,33.585502,-111.980342
"1306","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,220,33.800169,-111.813923
"1307","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,452,33.757657,-111.758593
"1308","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,543,33.750716,-111.699658
"1309","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,699.5,33.655086,-112.002651
"1310","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,644,33.670388,-112.034314
"1311","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,224.5,33.752829,-112.05005
"1312","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,256,33.788933,-111.944221
"1313","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,402,33.810284,-112.024969
"1314","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,301,33.845348,-111.960126
"1315","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,258.5,33.836183,-112.110298
"1316","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,707,33.533727,-112.209057
"1317","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,836.5,33.644326,-112.226142
"1318","https://doi.org/10.1016/j.scitotenv.2023.167617","USA","39",2,267,33.666547,-112.149614
